ID,Name,Description,WriteUp,Category,Cost,IndoorOutdoor,Address,PhotoURL,Latitude,Longitude,Neighborhood,City,ZipCode,Phone,Website,Instagram,Email,Duration,Hours,ParkingInfo,PublicTransit,Tags,KidFriendly,PetFriendly,Accessibility,WeatherPreferences,RainOk,IdealTempMin,IdealTempMax,WindSensitive,RequiresGoodVisibility,WeatherBoost,TidePreference,TideCritical,Tips,BestTimeToVisit,BestFeature,WhatToBring,StaffPick,Featured,Priority,Sponsored,Rating,ReviewCount,MetaDescription,Keywords,Slug,Status,Source,Difficulty,AgeRestriction,GroupSize,ReservationRequired,SeasonalAvailability
golden-fu-wah-restaurant-fuji-sushi,Golden Fu Wah Restaurant / Fuji Sushi,Golden Fu Wah Restaurant / Fuji Sushi in Soquel. Japanese cuisine with moderate prices.,,Restaurant,30,Indoor,"4610 Soquel Dr, Soquel, CA 95073, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dm3UcpAvDiohbtcoyoX6dBgiBgA5uqkucm69Vmv-lpSIoj1Rfe7VrSMrloC21ngxYKcmTEhD6tlFPajS2Dwe4aTbYsAeTdKqSZL33e2DxzwW6POQxJFCOlzNgpRdU61zKa8NeRDiV3tGMpnNxmWzINHwwO9GwyHENIyAgGYwLor8Ptr9u989QX-smrGKKkqgI9Dz8aCUAHN0VtOpdLlXOKq1ujnGrz1OO8PvGFzDDacP8izlJgAvhRcqSL1VUs3n2YluTV5Ravi46qnRZ3H7Ulmzz7ifPz9FjEylVnROUqLG5gJ_SxTnFVtOx9JoQnXvhN5prBB6jp7doAW80PKbJmT2cw9efQ5Laz3jqKfrNwovGQowSfPr2PCjNhnqVYB8alZp6wE-eA43-UfDZJmBOF5yijsqcOQnVoqKNch5zzPDZa&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9876825,-121.9581469,Soquel,Santa Cruz,,(831) 515-7508,,,,1-2 hours,Monday: 4:00 – 9:30 PM; Tuesday: 4:00 – 9:30 PM; Wednesday: 11:30 AM – 9:30 PM; Thursday: 11:30 AM – 9:30 PM; Friday: 11:30 AM – 10:00 PM; Saturday: 11:30 AM – 10:00 PM; Sunday: 11:30 AM – 9:30 PM,,,"food,restaurant,dining,japanese",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.4,288,"Golden Fu Wah Restaurant / Fuji Sushi - Japanese restaurant in Soquel, Santa Cruz. Great food and atmosphere.","japanese, restaurant, soquel, santa cruz, dining, food",golden-fu-wah-restaurant-fuji-sushi,Published,Google Places,,,Reservations recommended for large parties,false,year-round
uncle-kwoks-szechwan-restaurant,Uncle Kwok's Szechwan Restaurant,Uncle Kwok's Szechwan Restaurant in Aptos. American cuisine with moderate prices.,,Restaurant,30,Indoor,"7960 Soquel Dr k, Aptos, CA 95003, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dCAFnsIKuvlRKuxOL68VICo7Q7QqPmP2kIkaQ-NM_ytHGfKpuY2lVbSQgqWB6VKiI0Hdcdeqh3p_a8bNmu3vM-YnFUuS4WCFBky83L4Mg11qMCjVvr7aIOmNwX4Be1bb0V59tz6YeGKAa3PtfbGlFAKDqTVVa35n1PzxNzs2nJhJ_SHeKXIIDceTgivgrY2j2onYv9e9kjcAMqu0uqbhOnMpEWT6m3vNhhVGzckhSRPvHlfNJR1SXlWgW9_8AJj3PvbWCxDGgFvduzZJ8vO7XpSsJDfvqhF7XyGi53q7eBiPAHfqDkXnw9FxhEBlmq-d6ZbcajAatw3zzbbZK-LPvYcu6aZ5sd8HG-9QoKa2978yYD1u0jRpYaPtOlMsaJW-7yt1HwE5FcMptXNUYxbGSV_o8SoWJpQ-o6xaYlacbuUg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9762674,-121.9053875,Aptos,Santa Cruz,,(831) 685-2121,http://831-685-2121.chinesemenu.com/,,,1-2 hours,Monday: 11:30 AM – 9:00 PM; Tuesday: 11:30 AM – 9:00 PM; Wednesday: 11:30 AM – 9:00 PM; Thursday: 11:30 AM – 9:00 PM; Friday: 11:30 AM – 9:30 PM; Saturday: 11:30 AM – 9:30 PM; Sunday: 11:30 AM – 9:00 PM,,,"food,restaurant,dining",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4,128,"Uncle Kwok's Szechwan Restaurant - American restaurant in Aptos, Santa Cruz. Great food and atmosphere.","american, restaurant, aptos, santa cruz, dining, food",uncle-kwoks-szechwan-restaurant,Published,Google Places,,,Reservations recommended for large parties,false,year-round
-thai-recipe,@ Thai Recipe,Standard restaurant offering a menu of Thai dishes including a range of lunchtime specials.,,Restaurant,30,Indoor,"2106A Mission St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dFCSND47OuYePEJ84SJWqVG3BQL-VcPBX6C6f7TPUZWk212B6i1GxOYoG-In-akk1Dp5r95lfuGD9SuhZG1gJWzDQvaF9Unpbm0yIv6chhbNOfXa0VtlAk6w_UxmvxwZ4q5q_-ijUuTMPXqSo-VlGLslRyIFlVu0o-PAQEl9ra3modSMWeUdsq3bJjAasmcAEWHwD8EWUHRevVI6JpeEWHMxmW_jopI46_1hDqK8QfdpwhzTO41FTsDKXJHCgIcuUbQgb_qHQ8UXvnXN6Bc-cBrrQr41S0lPPnU5CCFe7030W3pn4p4jwS3ywPLnGkS656EKiBGyB3aoe_BwuC4BEOxdW5pSDQN4EPhKrUyBVLSsihZTRWIMVReTAiKHSmEeiz1TEa16Nv4QY7d3__9kFGfe-T1kG-PAQuBWtjRCs&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9626565,-122.0443508,Westside,Santa Cruz,,(831) 457-0238,https://www.atthaisantacruz.com/,,,1-2 hours,"Monday: 11:00 AM – 3:00 PM, 5:00 – 9:00 PM; Tuesday: 11:00 AM – 3:00 PM, 5:00 – 9:00 PM; Wednesday: 11:00 AM – 3:00 PM, 5:00 – 9:00 PM; Thursday: 11:00 AM – 3:00 PM, 5:00 – 9:00 PM; Friday: 11:00 AM – 3:00 PM, 5:00 – 9:00 PM; Saturday: 12:00 – 9:00 PM; Sunday: 12:00 – 9:00 PM",,,"food,restaurant,dining,thai",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.4,411,"@ Thai Recipe - Thai restaurant in Westside, Santa Cruz. Standard restaurant offering a menu of Thai dishes including a range of lunchtime specials.","thai, restaurant, westside, santa cruz, dining, food",-thai-recipe,Published,Google Places,,,Reservations recommended for large parties,false,year-round
sala-thai,Sala Thai,"Casual, A-frame eatery offering Thai staples such as curries & noodles in timber-clad surrounds.",,Restaurant,30,Indoor,"353 Soquel Ave, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dYiCNfEjiPY1v-n826ZTBJiNqJKscPjOP63k6bhS6sGBXWHFfIqjC5L1evjFdNVS1PM2SupTtp93om6Kneg-bjvW6KNom1AHPrDedrY0lQoehfpT5aBSgea9Ks_mM-uwq6KZvRU91Zfn9lUM6JVexcjV_E0u1-HBcrxWAXjIrgUpQePJQpgR5lSdf7zuQ55TqxjncuV7ouFDLx8jrktrgl8SROIR0yXcANdH19UXf1aLTzYZBZfkPTYek24IYPOYP3qew9--MpmMXYNAfvOx58otomm4M_QCvaXZV-60-XU8MVYHV0aXjynrPj7L7MgbChf6x4AyajElZkz5KQ6MUQMPIhS8vqhzYnmUlP40kHq0t6vVuSHqnlmh_u2GSVMPQrNsi6Hh8i8JEwrYQoZQLPsvZdQloYkz6Bl1p_CGk0RJpN-PgGpwcK8nlBwQ&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9749387,-122.0193351,Soquel,Santa Cruz,,(831) 426-1214,https://salathaisc.com/,,,1-2 hours,"Monday: 11:00 AM – 3:00 PM, 4:30 – 9:00 PM; Tuesday: 11:00 AM – 3:00 PM, 4:30 – 9:00 PM; Wednesday: 11:00 AM – 3:00 PM, 4:30 – 9:00 PM; Thursday: 11:00 AM – 3:00 PM, 4:30 – 9:00 PM; Friday: 11:00 AM – 3:00 PM, 4:30 – 9:30 PM; Saturday: 11:00 AM – 3:00 PM, 4:30 – 9:30 PM; Sunday: 11:00 AM – 3:00 PM, 4:30 – 9:00 PM",,,"food,restaurant,dining,thai",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.2,402,"Sala Thai - Thai restaurant in Soquel, Santa Cruz. Casual, A-frame eatery offering Thai staples such as curries & noodles in timber-clad surrounds.","thai, restaurant, soquel, santa cruz, dining, food",sala-thai,Published,Google Places,,,Reservations recommended for large parties,false,year-round
real-thai-kitchen,Real Thai Kitchen,"Airy, understated dining room offering familiar Thai curries, noodles & appetizers.",,Restaurant,30,Indoor,"1632 Seabright Ave, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2fHfhkaPv-MujAbyuqALSbIQsa7WYTG0UY1SKnGSuO61r7I0VvEqHXrKhn0a7XqKILoOZnQX6kpUSX0oWiuor6H_sP3uSHIOwifNGb0ORbuRBeiDN9TTedsqHnHGiSMZYst5Ao0sepWsRYCvWQ1VKxtiMzT610mCBvK7TVSpXZHRfwO-mOM6bYgub2vAc7R2do4io4mrqRnne4bXeGHLa4wTnLMywtCE_va3A1BCfLsNiiq1G_Jnhr7eiEjNa9W1aRtp1Ot3D7ob92xr6Ap6B56qkeObhLEeu0WULFZAwCzkWWfELtWBR8mbXFPibrRPiMY9evqWeQz0MQba7y4cb8AqFNX1m5ttCCVum6TP0sFoGMLaxq7uWN4nq2yHfkLlltLfYDZaatm4_r8V0x4sh4mrDhrHgGu_3pVpq123KGmxDIF&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9795113,-122.0098623,Seabright,Santa Cruz,,(831) 427-2559,http://www.realthaisantacruz.com/,,,1-2 hours,"Monday: 11:00 AM – 2:30 PM, 5:00 – 9:00 PM; Tuesday: 11:00 AM – 2:30 PM, 5:00 – 9:00 PM; Wednesday: 11:00 AM – 2:30 PM, 5:00 – 9:00 PM; Thursday: 11:00 AM – 2:30 PM, 5:00 – 9:00 PM; Friday: 11:00 AM – 2:30 PM, 5:00 – 9:30 PM; Saturday: 12:00 – 9:30 PM; Sunday: 12:00 – 9:30 PM",,,"food,restaurant,dining,thai",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.1,376,"Real Thai Kitchen - Thai restaurant in Seabright, Santa Cruz. Airy, understated dining room offering familiar Thai curries, noodles & appetizers.","thai, restaurant, seabright, santa cruz, dining, food",real-thai-kitchen,Published,Google Places,,,Reservations recommended for large parties,false,year-round
hanloh,Hanloh,Hanloh in Santa Cruz. Bar cuisine with moderate prices.,,Bar,30,Indoor,"1011 Cedar St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dT0qYr3OXS2gRiRvmwYda1WTeqHOtx-0bxF4WpWXIGnb2oK3Lzzfr_Is2HuA26rI4n7EnwdQSkOcOU4O0A_vyZjmc0lw6rR4ewlmWJ90trsVcUz-xyBGV-oZhBFZ6NMdpzPrrnIRbp2t527vd-EgHueqBK3n3-MX0EHQZXelGYFvDwImuWAti7V4EyGXsLTf03cYYOPjaYxFfArHiQzR0l7jBSjvfulwagtevwQY9W1yw9BMVDtsEgO0iHUnIwOs-GAyJgSqGE4r_hjtME2NgiwBXIgLUATWEKvgcX6ozeDw&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.975415,-122.0281391,Santa Cruz,Santa Cruz,,(831) 854-7525,https://www.hanloh.com/,,,1-3 hours,Monday: Closed; Tuesday: Closed; Wednesday: 5:00 – 9:00 PM; Thursday: 5:00 – 9:00 PM; Friday: 5:00 – 9:00 PM; Saturday: 5:00 – 9:00 PM; Sunday: 5:00 – 9:00 PM,,,"food,restaurant,dining,bar,bar,drinks,nightlife",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Happy hour 4-6 PM,,Reservation recommended for dinner,false,false,,false,4.7,65,"Hanloh - Bar restaurant in Santa Cruz, Santa Cruz. Great food and atmosphere.","bar, restaurant, santa cruz, santa cruz, dining, food",hanloh,Published,Google Places,,21+,Great for groups,false,year-round
sawasdee-thai-cuisine,Sawasdee Thai Cuisine,Sawasdee Thai Cuisine in Soquel. Thai cuisine with moderate prices.,,Restaurant,30,Indoor,"5050 Soquel Dr, Soquel, CA 95073, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2eRWf9KHrmBudolWAV8NJR1Exy670QLEiu6hfIThzrqqR7YGCbk0-zmpXJ4L6XdS01TO0tIcmilpZJEUIz9g1m5862_qP3jq5cgNvAKBGjZ0HsiG913glhwOLF1qVVFb-IGA64bKej7XMVS_Tt_QSRHmAND_dcUOqSGfY98a6kigq6fyh_Wj3_5Tb6xoCteEFf9PyfAWKnbJD710ZnxfgeIZ3rMFbG_dc3LVh7MKctlN6HLREeHEECA88PL-5icMkEe--WXtkfXc03BtdjHvMR1kemHcBFXE2xezjaWe-7HegfY2yjzoQ4LQA88WWiBUq4Cl2Vjex0yKYq9dsBF9_De8-1zRY7sizdiFfUxa-bs3ioc0FDZoNMpEfHUBah5t0dhWgbN0JFM7p__YyTDowWLwMFlGhku1hCSkAhmNWj3STUq&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9875889,-121.9528917,Soquel,Santa Cruz,,(831) 462-5051,https://sawasdeesoquel.com/,,,1-2 hours,Monday: 11:00 AM – 9:30 PM; Tuesday: Closed; Wednesday: 11:00 AM – 9:30 PM; Thursday: 11:00 AM – 9:30 PM; Friday: 11:00 AM – 9:30 PM; Saturday: 11:00 AM – 9:30 PM; Sunday: 11:00 AM – 9:30 PM,,,"food,restaurant,dining,thai",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.4,501,"Sawasdee Thai Cuisine - Thai restaurant in Soquel, Santa Cruz. Great food and atmosphere.","thai, restaurant, soquel, santa cruz, dining, food",sawasdee-thai-cuisine,Published,Google Places,,,Reservations recommended for large parties,false,year-round
bangkok-west,Bangkok West,"Eclectic, ornate eatery with Asian art offering Thai classics like curries, soups & stir-fries.",,Restaurant,30,Indoor,"2505 Cabrillo College Dr, Aptos, CA 95003, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dCjx6l_dRJVnH5xPdy47IP1g8SQjUEm6lHLqcZFIX7T8_jjD9OVyfId-u9d_H4H8yzHAjJCnaec59e-bgHkXqHyCGHvNlzZ5FgizU6AsNb-4fNHSfgGCEiobnl5ml5N1T109bX4WyB_sBDVo6GMsfCLuxfAObscV2FKbFHav36h4bNLY_te8zrIC4NEhWOS2JS5VvewiP6eV765C1MXqNskBbpO8nqi8oopmi7hzExp8OMRToDyZxc4EBB8Z0TZYIt2eH4J7k9fQOcJZ7GFIczlhlOsZahrK-7BwSiwEZLABlXS3mqKimWATN7JLKkD3SAaFPoR0356SKMBMK0A1IDrqy6CdD94SzaWwH969Aiqjo_jZIEROwMvhCETYuZ_WpdFWdLkLrelOkqvJ6qES2OdllL6Sl4F0We-yR3dd6yo0y5&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9847037,-121.9321538,Aptos,Santa Cruz,,(831) 479-8297,https://bangkokwestca.smiledining.com/,,,1-2 hours,"Monday: 11:00 AM – 2:15 PM, 5:00 – 8:15 PM; Tuesday: 11:00 AM – 2:15 PM, 5:00 – 8:15 PM; Wednesday: 11:00 AM – 2:15 PM, 5:00 – 8:15 PM; Thursday: 11:00 AM – 2:15 PM, 5:00 – 8:15 PM; Friday: 11:00 AM – 2:15 PM, 5:00 – 8:15 PM; Saturday: 11:00 AM – 2:15 PM, 5:00 – 8:15 PM; Sunday: 11:00 AM – 2:15 PM, 5:00 – 8:15 PM",,,"food,restaurant,dining",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.5,349,"Bangkok West - American restaurant in Aptos, Santa Cruz. Eclectic, ornate eatery with Asian art offering Thai classics like curries, soups & stir-fries.","american, restaurant, aptos, santa cruz, dining, food",bangkok-west,Published,Google Places,,,Reservations recommended for large parties,false,year-round
best-thai-spa,Best Thai Spa,Best Thai Spa in Santa Cruz. Thai cuisine with moderate prices.,,Restaurant,30,Indoor,"147 River St S #221, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2d34hL0mo4z7m8XuCGgy3JFJ03koblODADlHndQ-E-J_LcuLnwbqpC3LYb3kCaJz5OODKptfHhHrz3W69t_3u6CrdyydMsGmpYGckDSYf3cxkvWxMIB0WIeIAqi9wis1rRVRs5y3llPg0HxDYnxz-uVzhf7iT7pFqlMK0dhCWf7LL9Jq3SupCDLQ2JI7NAX_-HKBtNTa0I0XO0gf5wOEj6YWlLjImo7_mC0mA5NDHGldqGhVIS0tCf78mPkWxyFdEZJX_kMmXN2VIWrweRaJpduyY6wJbcMcRMERLo9kE74yVsKnDJwqg4aXT7tyo9auQEWnK5H-judyeut06KYPEK5d61xYYofZuzBimGp4T8d4JsmVx1C4aLCdNjyBMfsv2kFjgUKkah9Vl4wyeV7hPbm2Y6TmIHJtEZKkJStPKc6Hw&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.97524629999999,-122.0246695,Santa Cruz,Santa Cruz,,(831) 889-2013,http://bestthaispa.com/,,,1-2 hours,Monday: 10:00 AM – 8:00 PM; Tuesday: 10:00 AM – 8:00 PM; Wednesday: 10:00 AM – 8:00 PM; Thursday: 10:00 AM – 8:00 PM; Friday: 10:00 AM – 8:00 PM; Saturday: 10:00 AM – 8:00 PM; Sunday: 10:00 AM – 8:00 PM,,,"food,restaurant,dining,thai",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.9,108,"Best Thai Spa - Thai restaurant in Santa Cruz, Santa Cruz. Great food and atmosphere.","thai, restaurant, santa cruz, santa cruz, dining, food",best-thai-spa,Published,Google Places,,,Reservations recommended for large parties,false,year-round
kao-sook-thai-cuisine,Kao Sook Thai Cuisine,Kao Sook Thai Cuisine in Scotts Valley. Thai cuisine with affordable prices.,,Restaurant,15,Indoor,"245 H, Mt Hermon Rd, Scotts Valley, CA 95066, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dI4lhPPGm9YVBx0YJaJh6ymNvg8Bd95gBzetqvrvXvlk0c6X5pv64tGhsfLAuRT7OX4M4dHYnlO93ZZfE7Qdev2kRufYKNWZSbUVtrGzvUGvGG9P7_ZcjmDpWGyV7Zui5HBZfKJUHyJxDm5sKvoD_MM2TvG7Akk9mtqUzIKYt7a9KCzvr2vdeRsZEvC_-Ib__JXmVU9Cu8F3ff6hkJjEvxYHkkriFNYM5XEUI5Fx1KZHzNrWvDtW-lZ62Vl2EaLh09bnMAeFXk6vPNoC3m8v4E9ndQLgge4hbF0kOM1fKAheo3heQ55cnHE0_7MdkHL_ihuu2jcDbUjqrhL_Ot41GPOXDYN22pfYfLatWTeimjlZSAT96aV0FHQ-dRVpJZ5ugjkPSxxALcOq4ppMmmNr-kdPOeabhzxmpksC416IEDWg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,37.0459056,-122.0298028,Scotts Valley,Santa Cruz,,(831) 439-9520,http://www.kaosookthai.com/,,,1-2 hours,Monday: 11:00 AM – 9:00 PM; Tuesday: 11:00 AM – 9:00 PM; Wednesday: 11:00 AM – 9:00 PM; Thursday: 11:00 AM – 9:00 PM; Friday: 11:00 AM – 9:00 PM; Saturday: 11:00 AM – 9:00 PM; Sunday: 11:00 AM – 9:00 PM,,,"food,restaurant,dining,thai",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.4,276,"Kao Sook Thai Cuisine - Thai restaurant in Scotts Valley, Santa Cruz. Great food and atmosphere.","thai, restaurant, scotts valley, santa cruz, dining, food",kao-sook-thai-cuisine,Published,Google Places,,,Reservations recommended for large parties,false,year-round
green-papaya-authentic-thai,Green Papaya Authentic Thai,Green Papaya Authentic Thai in Aptos. Thai cuisine with moderate prices.,,Restaurant,30,Indoor,"8042 Soquel Dr, Aptos, CA 95003, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2fQNr8FBvOaPceJ95Otk0OFk84qDVwyRXJnqr4F0eXb_5qDLRMdG1rQtYOGkTGirb5yF5bbo4DhPK2jn7VEolK0uysDYgIc-XjK9oZ6wfqHlEcba6JzGP8CqecoTQEEeW-5-5txmWlnJpa7z6RP-_v-Ns7g7CVXXqf31BrZJ3TGWfgYtrq82g70d40Rw74HMRfnh7GORdwpfsP2qlOP7bMJxa2o67ceOuLrEpVGI-3_xsHXp6dQcUrDEIdFRhZfqfwaeSYQVqrpIX7gOaAsCI3MeGsTeMuTKutIFr5txSr_bUY8y7RSINClAp8gYTxIK2j2JOrbgH00sJGuc0aiUEgj3K8yL5JlAJWdB1q8zH74CnpKj28fQyfFQBF1JLsoOfbFsaNjWIHD6_jzxFpzSVQn1jzwF-YdrYZLnk_sPm51ILhP8wdqtwjdnQErZ7f6&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.97702659999999,-121.9008402,Aptos,Santa Cruz,,(831) 661-5102,https://greenpapayaaptos.com/,,,1-2 hours,"Monday: 11:00 AM – 3:00 PM, 5:00 – 9:00 PM; Tuesday: 11:00 AM – 3:00 PM, 5:00 – 9:00 PM; Wednesday: 11:00 AM – 3:00 PM, 5:00 – 9:00 PM; Thursday: 11:00 AM – 3:00 PM, 5:00 – 9:00 PM; Friday: 11:00 AM – 3:00 PM, 5:00 – 9:00 PM; Saturday: 12:00 – 8:45 PM; Sunday: 12:00 – 9:00 PM",,,"food,restaurant,dining,thai",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.7,52,"Green Papaya Authentic Thai - Thai restaurant in Aptos, Santa Cruz. Great food and atmosphere.","thai, restaurant, aptos, santa cruz, dining, food",green-papaya-authentic-thai,Published,Google Places,,,Reservations recommended for large parties,false,year-round
star-of-siam-soquel-village,Star of Siam - Soquel Village,"Informal, Asian art–lined venue for Thai standards like curries, soups & noodle stir-fries.",,Restaurant,30,Indoor,"3005 Porter St, Soquel, CA 95073, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2cO04f_JBUBVO2QUEt9OxRhc0-1T0GCVGPeTXQO5rx45_mhHds0SUUe95ZbV4c7dQtCrZr83OOBRGbTaaTS2Lyu0WnSM2HN-ehWRz417OqJhE-2ekJMg2At33RBqugOozBSk3sixWOWmQY03K8ymUV8lYAna3nsfMi70e9SPAuVQlsw2Nfotgpt9YGlq9rC1tQEFSz-_Ewb_WrMHIFdY-0a75RKltOsEtNdEftI_JxeGFlldX7ZcGOhKZGv2oJP670DSHYhHKxLzEZzKgGYZ1IX1Z-5klaXbMgOB5NjU_WPhg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9885368,-121.9575577,Soquel,Santa Cruz,,(831) 281-2264,http://www.starofsiams.com/,,,1-2 hours,"Monday: 11:30 AM – 3:00 PM, 5:00 – 9:00 PM; Tuesday: 11:30 AM – 3:00 PM, 5:00 – 9:00 PM; Wednesday: 11:30 AM – 3:00 PM, 5:00 – 9:00 PM; Thursday: 11:30 AM – 3:00 PM, 5:00 – 9:00 PM; Friday: 11:30 AM – 3:00 PM, 5:00 – 9:00 PM; Saturday: 11:30 AM – 3:00 PM, 5:00 – 9:00 PM; Sunday: 11:30 AM – 3:00 PM, 5:00 – 9:00 PM",,,"food,restaurant,dining",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.5,423,"Star of Siam - Soquel Village - American restaurant in Soquel, Santa Cruz. Informal, Asian art–lined venue for Thai standards like curries, soups & noodle stir-fries.","american, restaurant, soquel, santa cruz, dining, food",star-of-siam-soquel-village,Published,Google Places,,,Reservations recommended for large parties,false,year-round
my-thai-beach,My Thai Beach,Classic Thai fare comes with views of the ocean at this casual venue with vegetarian options.,,Restaurant,15,Indoor,"207 Esplanade, Capitola, CA 95010, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2cI93nI4ybHKfmILYepXqAw_wRztBEYJxsh1uANsln9MOqTmRuf76uyG7wDMtdK6DQIcrar__jLrqtt39d9rQEZ2G5gjyEbUwDZsLR4GVwj_OffMSlcJ5v8kQwjFecvf4VdzC0ivKxrUaG41njVOQLrtJ-PJLGvXES16esdjyYvLUbRwCJxOVR12bwfkzXYe1miEhff2aG8U0ETrmwAxwSmaghOYV06952mnEKg6OwIjI_96kf2xx2b-gH3voI2-Dv0gdGQoCAH7Akjh3xQJMACevGgsSbRHogBd65T1Pe5omKzu3P6LCsApyvlgfXDBIT9bpWFs4W96vyISLlHdA7ySCRVzIRb9WgosNMjX6mC_nzkPxeeEke5kVWKsi63T1hCG_W_QyLLTvZuqTuE9Oa3NvcSV-QH1gbVhBN3g46Iww&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9719799,-121.9520962,Capitola,Santa Cruz,,(831) 464-3800,https://www.mythaibeachcapitola.com/,,,1-2 hours,Monday: 11:00 AM – 9:00 PM; Tuesday: 11:00 AM – 9:00 PM; Wednesday: 11:00 AM – 9:00 PM; Thursday: 11:00 AM – 9:00 PM; Friday: 11:00 AM – 9:00 PM; Saturday: 11:00 AM – 9:00 PM; Sunday: 11:00 AM – 9:00 PM,,,"food,restaurant,dining,thai",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,Reservation recommended for dinner,false,false,,false,4.1,208,"My Thai Beach - Thai restaurant in Capitola, Santa Cruz. Classic Thai fare comes with views of the ocean at this casual venue with vegetarian options.","thai, restaurant, capitola, santa cruz, dining, food",my-thai-beach,Published,Google Places,,,Reservations recommended for large parties,false,year-round
